problem,cleared,virtual_time_s,mean_time_s,program_time_s,complete,stations_visited,measure,clear,failed_clear,fallback,strategy,seed,total,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points
4,16,10395.822060686212,649.7388787928883,0.12466169999970589,True,27,303,16,0,0,directional_tour_safe,310025,16,8536.822060686214,264.0,1515.0,48.0,32.0,0,0,0,0,16
4,16,8586.331953337236,536.6457470835772,0.22451559999899473,True,19,193,31,15,1,baseline,310026,16,7341.33195333724,155.0,965.0,93.0,32.0,,,,,
4,16,10455.216401971777,653.451025123236,0.12457739999808837,True,27,320,30,14,1,directional_tour,310026,16,8453.216401971782,280.0,1600.0,90.0,32.0,0,0,0,0,0
4,16,10211.465118465474,638.2165699040921,0.29854509999859147,True,27,319,21,5,1,directional_tour_safe,310026,16,8241.465118465481,280.0,1595.0,63.0,32.0,0,0,0,0,15
4,11,9878.257435685813,898.0234032441648,0.1401845000073081,True,31,351,22,11,1,baseline,310027,11,7724.257435685815,311.0,1755.0,66.0,22.0,,,,,
4,11,10001.22800911094,909.2025462828128,0.0848666000092635,True,31,359,11,0,0,directional_tour,310027,11,7826.228009110942,325.0,1795.0,33.0,22.0,0,0,0,0,0
4,11,10009.810908448177,909.9828098589252,0.08027759999094997,True,31,359,11,0,0,directional_tour_safe,310027,11,7834.810908448179,325.0,1795.0,33.0,22.0,0,0,0,0,11
4,13,10815.201894458789,831.9386072660607,0.18030890000227373,True,31,378,13,0,0,baseline,310028,13,8528.201894458793,332.0,1890.0,39.0,26.0,,,,,
4,13,11065.87052288885,851.2208094529885,0.11211119999643415,True,31,358,13,0,0,directional_tour,310028,13,8898.870522888858,312.0,1790.0,39.0,26.0,0,0,0,0,0
4,13,11021.79121421035,847.8300934007962,0.10725530001218431,True,31,358,13,0,0,directional_tour_safe,310028,13,8854.791214210356,312.0,1790.0,39.0,26.0,0,0,0,0,13
4,15,11061.354288117598,737.4236192078399,0.17782159999478608,True,31,367,36,21,2,baseline,310029,15,8763.354288117598,325.0,1835.0,108.0,30.0,,,,,
4,15,10933.96343607439,728.9308957382926,0.11969479999970645,True,31,330,23,8,1,directional_tour,310029,15,8893.963436074395,291.0,1650.0,69.0,30.0,0,0,0,0,0
4,15,10758.851572892581,717.2567715261721,0.21100389999628533,True,31,329,19,4,1,directional_tour_safe,310029,15,8735.851572892585,291.0,1645.0,57.0,30.0,0,0,0,0,14
