candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
119,25,14,True,0,,11,1,0,28.0,shifted_origin,paper,0.0,649.6351239347783,295,1475.0,7263.891735086894,True,True,0,75.0,4,4,0.4248594999953639,13,random,1100013,28,28,253.0,885.1520327544695,14,9094.891735086896,0.4249416999955429
119,12,12,True,0,,0,0,0,24.0,centered,paper,0.0,782.1472372879048,317,1585.0,7468.766847454856,True,True,0,36.0,3,4,0.25379699999757577,12,random,1100014,31,31,272.0,4480.473373949444,12,9385.766847454857,0.25383059999148827
137,21,12,True,0,,9,1,0,24.0,shifted,paper,2.2737367544323206e-13,740.3417408312247,288,1440.0,7106.100889974695,True,True,0,63.0,3,4,0.4093581999914022,11,random,1100014,27,27,251.0,4517.594054389031,12,8884.100889974696,0.4094355999986874
171,21,12,True,0,,9,1,0,24.0,shifted_origin,paper,0.0,731.3903471809485,289,1445.0,6996.684166171382,True,True,0,63.0,1,4,0.42740660000708885,11,random,1100014,28,28,248.0,4519.669173883662,12,8776.684166171382,0.4274806999892462
164,28,14,True,0,,14,2,0,28.0,centered,paper,5.684341886080802e-14,709.4883327067007,293,1465.0,8111.836657893813,True,True,0,84.0,1,4,0.6155989000108093,12,random,1100015,31,31,244.0,3109.700581735973,14,9932.83665789381,0.6157343999948353
187,14,14,True,0,,0,0,0,28.0,shifted,paper,0.0,657.3570945691836,299,1495.0,7384.999323968571,True,True,0,42.0,4,4,0.33784769999329,14,random,1100015,27,27,253.0,1481.6379387516135,14,9202.99932396857,0.337999099996523
209,14,14,True,0,,0,0,0,28.0,shifted_origin,paper,1.1368683772161603e-13,644.0220298988897,300,1500.0,7194.308418584459,True,True,0,42.0,4,4,0.3593938999983948,14,random,1100015,28,28,252.0,1481.6379387516145,14,9016.308418584456,0.3596669000107795
150,14,14,True,0,,0,0,0,28.0,centered,paper,0.0,711.2784948590804,289,1445.0,8200.898928027127,True,True,0,42.0,4,4,0.3092408999946201,14,random,1100016,31,31,242.0,4241.197732992239,14,9957.898928027125,0.3093088000023272
128,14,14,True,0,,0,0,0,28.0,shifted,paper,0.0,615.3499382753514,243,1215.0,7122.899135854917,True,True,0,42.0,0,4,0.2356409999920288,14,random,1100016,27,27,207.0,4173.585267218916,14,8614.89913585492,0.23568240000167862
139,14,14,True,0,,0,0,0,28.0,shifted_origin,paper,0.0,653.8022510992763,258,1290.0,7574.231515389867,True,True,0,42.0,3,4,0.2829321000026539,14,random,1100016,28,28,219.0,3670.405960342613,14,9153.231515389869,0.2829602999991039
