candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
167,18,15,True,0,,3,1,0,30.0,compressed,paper,1.1368683772161603e-13,587.5108147692094,249,1245.0,7280.662221538139,True,True,0,54.0,0,4,0.6586286000092514,14,random,1400005,31,31,203.0,1714.705169063087,15,8812.662221538141,0.658751700000721
226,14,14,True,0,,0,0,0,28.0,centered,paper,0.0,720.9418795632166,269,1345.0,8461.186313885033,True,True,0,42.0,4,4,0.560018799995305,14,random,1400006,31,31,217.0,4571.044370643778,14,10093.186313885033,0.5600853000069037
226,14,14,True,0,,0,0,0,28.0,compressed,paper,0.0,654.1090361150411,269,1345.0,7525.5265056105745,True,True,0,42.0,4,4,0.4741970999893965,14,random,1400006,31,31,217.0,3635.3845623693214,14,9157.526505610576,0.47425850000581704
119,14,14,True,0,,0,0,0,28.0,centered,paper,1.1368683772161603e-13,704.390127036849,278,1390.0,8169.461778515887,True,True,0,42.0,4,4,0.3366632999968715,14,random,1400007,31,31,232.0,4438.710669240452,14,9861.461778515886,0.336747599998489
119,14,14,True,0,,0,0,0,28.0,compressed,paper,1.1368683772161603e-13,629.1334125830381,278,1390.0,7115.867776162533,True,True,0,42.0,4,4,0.32109670000500046,14,random,1400007,31,31,232.0,3385.116666887099,14,8807.867776162533,0.3211516000010306
82,14,10,True,0,,4,1,0,20.0,centered,paper,0.0,971.4656483035585,394,1970.0,7327.656483035587,True,True,0,42.0,0,4,0.21129490000021178,9,random,1400008,31,31,355.0,3192.5358044027153,10,9714.656483035586,0.21138920000521466
82,30,10,True,0,,20,2,0,20.0,compressed,paper,0.0,895.4470649736361,396,1980.0,6508.47064973636,True,True,0,90.0,0,4,0.3558477999904426,8,random,1400008,31,31,356.0,2327.4252393434917,10,8954.47064973636,0.3559601000015391
190,25,14,True,0,,11,1,0,28.0,centered,paper,0.0,683.670279257406,315,1575.0,7623.383909603694,True,True,0,75.0,2,4,0.5523754000023473,13,random,1400009,31,31,270.0,449.2011868314585,14,9571.383909603685,0.5524650999868754
190,25,14,True,0,,11,1,0,28.0,compressed,paper,0.0,605.5508633681411,313,1565.0,6541.712087153974,True,True,0,75.0,2,4,0.5591828000033274,13,random,1400009,31,31,268.0,643.0485998132899,14,8477.712087153976,0.5592848999949638
128,10,10,True,0,,0,0,0,20.0,centered,paper,0.0,924.9811044165829,365,1825.0,7046.811044165826,True,True,0,30.0,2,4,0.2699562999914633,10,random,1400010,31,31,328.0,5531.901761413532,10,9249.811044165828,0.27003980000154115
