problem,cleared,virtual_time_s,mean_time_s,program_time_s,complete,stations_visited,measure,clear,failed_clear,fallback,strategy,seed,total,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points
4,11,9546.970182491208,867.9063802264735,0.41740049999498297,True,31,371,11,0,0,route,310027,11,7308.970182491206,328.0,1855.0,33.0,22.0,380,0,0,0,0
4,11,9505.526281010696,864.1387528191542,0.41117779999331106,True,31,371,11,0,0,safe,310027,11,7267.526281010694,328.0,1855.0,33.0,22.0,380,0,0,0,11
4,11,11640.801388573853,1058.254671688532,0.450030499996501,True,31,367,42,31,1,joint,310027,11,9331.80138857384,326.0,1835.0,126.0,22.0,397,11,7,23,0
4,11,11728.257507066468,1066.2052279151335,0.5858969999972032,True,31,366,73,62,1,joint_safe,310027,11,9331.257507066446,326.0,1830.0,219.0,22.0,385,11,7,23,10
4,13,10815.201894458789,831.9386072660607,0.1944288999948185,True,31,378,13,0,0,baseline,310028,13,8528.201894458793,332.0,1890.0,39.0,26.0,,,,,
4,13,11182.419274480168,860.186098036936,0.365672200001427,True,31,381,97,84,2,local,310028,13,8628.419274480148,332.0,1905.0,291.0,26.0,535,0,0,0,0
4,13,11095.551466747076,853.5039589805443,0.539953899991815,True,31,383,18,5,2,route,310028,13,8770.55146674708,330.0,1915.0,54.0,26.0,572,0,0,0,0
4,13,11092.689829480722,853.2838330369785,0.5404056999977911,True,31,382,22,9,2,safe,310028,13,8760.689829480722,330.0,1910.0,66.0,26.0,560,0,0,0,11
4,13,11834.219011485971,910.3245393450748,0.4574214000022039,True,31,324,35,22,1,joint,310028,13,9801.219011485977,282.0,1620.0,105.0,26.0,476,13,11,33,0
4,13,10717.185585968065,824.3988912283128,0.6658002999902237,True,31,345,61,48,1,joint_safe,310028,13,8476.185585968069,307.0,1725.0,183.0,26.0,410,13,8,25,12
4,15,11061.354288117598,737.4236192078399,0.18299309999565594,True,31,367,36,21,2,baseline,310029,15,8763.354288117598,325.0,1835.0,108.0,30.0,,,,,
4,15,10257.17638475125,683.8117589834167,0.29599050000251736,True,31,365,36,21,1,local,310029,15,7969.17638475125,325.0,1825.0,108.0,30.0,443,0,0,0,0
4,15,9373.678695592676,624.9119130395118,0.5251132999983383,True,31,264,15,0,0,route,310029,15,7758.678695592674,220.0,1320.0,45.0,30.0,494,0,0,0,0
4,15,9356.374379889468,623.7582919926313,0.5432156000024406,True,31,264,15,0,0,safe,310029,15,7741.374379889467,220.0,1320.0,45.0,30.0,494,0,0,0,15
4,15,11835.594787198717,789.0396524799145,0.4325760000065202,True,31,315,36,21,1,joint,310029,15,9840.594787198717,282.0,1575.0,108.0,30.0,413,15,11,35,0
4,15,11932.540600649423,795.5027067099616,0.5029121999978088,True,31,315,57,42,1,joint_safe,310029,15,9874.540600649425,282.0,1575.0,171.0,30.0,413,15,11,35,14
4,14,10805.337519371831,771.8098228122736,0.20777300000190735,True,31,282,25,11,1,baseline,310030,14,9053.337519371828,239.0,1410.0,75.0,28.0,,,,,
4,14,10772.494043017263,769.4638602155188,0.26859500000136904,True,31,282,88,74,2,local,310030,14,8831.494043017261,239.0,1410.0,264.0,28.0,484,0,0,0,0
4,14,10070.74733573976,719.3390954099829,0.5306761000101687,True,31,291,21,7,1,route,310030,14,8281.74733573976,243.0,1455.0,63.0,28.0,514,0,0,0,0
4,14,9984.846389794156,713.2033135567254,0.5209144999971613,True,31,289,14,0,0,safe,310030,14,8226.846389794158,243.0,1445.0,42.0,28.0,481,0,0,0,14
4,14,11354.928267166235,811.0663047975883,0.5264482000056887,True,31,329,69,55,5,joint,310030,14,9188.928267166237,286.0,1645.0,207.0,28.0,511,14,7,26,0
4,14,11560.635619028768,825.7596870734834,1.0357350000122096,True,31,328,127,113,5,joint_safe,310030,14,9225.635619028772,286.0,1640.0,381.0,28.0,499,14,7,26,9
4,14,10975.452112186955,783.9608651562111,0.2663862000044901,True,31,316,27,13,1,baseline,310031,14,9015.452112186955,271.0,1580.0,81.0,28.0,,,,,
4,14,9716.629115543556,694.0449368245397,0.304690799996024,True,31,311,58,44,3,local,310031,14,7693.629115543546,266.0,1555.0,174.0,28.0,510,0,0,0,0
4,14,9553.121898069876,682.365849862134,0.5374396000115667,True,31,279,58,44,2,route,310031,14,7722.121898069872,234.0,1395.0,174.0,28.0,501,0,0,0,0
4,14,9824.67597737054,701.7625698121814,0.7446137999941129,True,31,280,102,88,2,safe,310031,14,7856.675977370542,234.0,1400.0,306.0,28.0,513,0,0,0,12
4,14,11543.958527031966,824.5684662165689,0.44454700000642333,True,31,323,120,106,3,joint,310031,14,9249.958527031968,291.0,1615.0,360.0,28.0,330,14,8,29,0
4,14,10158.807659280916,725.6291185200654,0.659188699995866,True,31,300,105,91,2,joint_safe,310031,14,8049.807659280913,266.0,1500.0,315.0,28.0,357,14,7,21,12
4,15,10181.476728864056,678.7651152576037,0.26384179999877233,True,31,254,15,0,0,baseline,310032,15,8626.476728864054,210.0,1270.0,45.0,30.0,,,,,
4,15,9328.344570927307,621.8896380618205,0.3217432999954326,True,31,255,17,2,1,local,310032,15,7762.3445709273055,210.0,1275.0,51.0,30.0,490,0,0,0,0
4,15,9495.74891570154,633.0499277134361,0.588294200002565,True,31,235,36,21,2,route,310032,15,7997.748915701547,185.0,1175.0,108.0,30.0,547,0,0,0,0
4,15,9568.13544046204,637.8756960308026,0.7765467999997782,True,31,237,58,43,2,safe,310032,15,7994.1354404620515,185.0,1185.0,174.0,30.0,571,0,0,0,12
4,15,10166.042867134653,677.7361911423102,0.507731200006674,True,31,281,99,84,3,joint,310032,15,8194.04286713466,240.0,1405.0,297.0,30.0,473,14,9,28,0
4,15,10551.418008763334,703.4278672508889,1.0773511000006692,True,31,280,196,181,3,joint_safe,310032,15,8293.418008763358,240.0,1400.0,588.0,30.0,461,14,9,28,11
4,10,10430.336798639757,1043.0336798639757,0.13405069999862462,True,31,411,10,0,0,baseline,310033,10,7955.336798639759,370.0,2055.0,30.0,20.0,,,,,
4,10,11346.925185927415,1134.6925185927416,0.23642139999719802,True,31,411,147,137,2,local,310033,10,8460.925185927417,370.0,2055.0,441.0,20.0,372,0,0,0,0
4,10,11065.729901886143,1106.5729901886143,0.41698949999408796,True,31,399,139,129,3,route,310033,10,8279.729901886147,354.0,1995.0,417.0,20.0,429,0,0,0,0
4,10,10443.03820638859,1044.303820638859,0.7702301999961492,True,31,399,91,81,3,safe,310033,10,7801.03820638859,354.0,1995.0,273.0,20.0,429,0,0,0,7
4,10,10739.780113819847,1073.9780113819847,0.3786642000050051,True,31,415,36,26,1,joint,310033,10,8160.780113819851,376.0,2075.0,108.0,20.0,342,10,6,19,0
4,10,10777.766544784288,1077.7766544784288,0.5333207999938168,True,31,415,62,52,1,joint_safe,310033,10,8120.766544784286,376.0,2075.0,186.0,20.0,342,10,6,19,9
4,16,10558.701938153241,659.9188711345776,0.22135819999675732,True,29,294,16,0,0,baseline,310034,16,8758.701938153241,250.0,1470.0,48.0,32.0,,,,,
4,16,10342.7643427052,646.422771419075,0.3898713999951724,True,29,298,77,61,1,local,310034,16,8339.764342705206,250.0,1490.0,231.0,32.0,562,0,0,0,0
4,16,8659.327284845354,541.2079553028346,0.6286503000010271,True,23,250,16,0,0,route,310034,16,7124.327284845353,205.0,1250.0,48.0,32.0,628,0,0,0,0
4,16,8624.755153384376,539.0471970865235,0.6659935000061523,True,23,250,16,0,0,safe,310034,16,7089.75515338438,205.0,1250.0,48.0,32.0,628,0,0,0,16
4,16,6706.576990787786,419.1610619242366,0.5364074999961304,True,15,184,30,14,1,joint,310034,16,5506.576990787787,158.0,920.0,90.0,32.0,519,16,12,38,0
4,16,6580.016719695218,411.2510449809511,0.5350427000084892,True,15,183,16,0,0,joint_safe,310034,16,5427.016719695216,158.0,915.0,48.0,32.0,498,16,12,38,16
4,14,10397.117168270055,742.6512263050039,0.19767560000764206,True,31,263,14,0,0,baseline,310035,14,8793.117168270055,219.0,1315.0,42.0,28.0,,,,,
4,14,10646.058762569455,760.4327687549611,0.33682490000501275,True,31,274,70,56,2,local,310035,14,8811.058762569455,227.0,1370.0,210.0,28.0,512,0,0,0,0
4,14,10919.193958093381,779.9424255780987,0.5439360999880591,True,31,273,77,63,3,route,310035,14,9069.193958093387,226.0,1365.0,231.0,28.0,531,0,0,0,0
4,14,10475.346503491191,748.2390359636565,0.6787570000014966,True,31,323,88,74,2,safe,310035,14,8290.346503491197,278.0,1615.0,264.0,28.0,500,0,0,0,12
4,14,10816.83613804558,772.6311527175415,0.528312399997958,True,31,298,79,65,2,joint,310035,14,8799.836138045592,262.0,1490.0,237.0,28.0,460,14,7,23,0
4,14,10521.07259347563,751.5051852482593,0.8112399999954505,True,31,295,134,120,2,joint_safe,310035,14,8355.07259347564,261.0,1475.0,402.0,28.0,424,14,4,17,12
4,11,10627.84528517392,966.1677531976292,0.13575329999730457,True,31,396,17,6,1,baseline,310036,11,8217.84528517392,357.0,1980.0,51.0,22.0,,,,,
4,11,10272.654371775787,933.8776701614352,0.26067250000778586,True,31,399,18,7,2,local,310036,11,7844.654371775787,357.0,1995.0,54.0,22.0,408,0,0,0,0
4,11,10088.563053378843,917.142095761713,0.42424690000189,True,31,422,27,16,3,route,310036,11,7495.563053378844,380.0,2110.0,81.0,22.0,417,0,0,0,0
4,11,10608.790088423526,964.4354625839569,0.7565404000051785,True,31,421,117,106,3,safe,310036,11,7750.790088423526,380.0,2105.0,351.0,22.0,405,0,0,0,8
4,11,11071.97443095715,1006.5431300870137,0.3793868999928236,True,31,419,127,116,3,joint,310036,11,8195.974430957172,378.0,2095.0,381.0,22.0,382,11,3,14,0
4,11,10471.414672519288,951.9467884108443,0.7925543000019388,True,31,416,48,37,3,joint_safe,310036,11,7850.4146725192895,375.0,2080.0,144.0,22.0,424,11,6,18,8
4,15,10385.038981033187,692.3359320688792,0.23342020000563934,True,31,278,20,5,1,baseline,310037,15,8674.038981033189,231.0,1390.0,60.0,30.0,,,,,
4,15,9617.894798676733,641.1929865784489,0.3502767000027234,True,31,277,20,5,2,local,310037,15,7911.8947986767325,231.0,1385.0,60.0,30.0,535,0,0,0,0
4,15,10342.035566776063,689.4690377850709,0.5505187999951886,True,31,282,29,14,3,route,310037,15,8580.035566776061,235.0,1410.0,87.0,30.0,556,0,0,0,0
4,15,10737.5031573341,715.8335438222733,0.9080312000005506,True,31,280,122,107,3,safe,310037,15,8708.503157334098,233.0,1400.0,366.0,30.0,555,0,0,0,12
4,15,10194.452717133672,679.6301811422449,0.5086241000099108,True,31,290,24,9,2,joint,310037,15,8388.452717133672,254.0,1450.0,72.0,30.0,386,15,3,18,0
4,15,10791.391359387035,719.4260906258023,0.7052274000016041,True,31,290,115,100,2,joint_safe,310037,15,8712.391359387037,254.0,1450.0,345.0,30.0,386,15,3,18,13
4,10,10695.568677893498,1069.5568677893498,0.1298947000032058,True,31,410,21,11,1,baseline,310038,10,8188.568677893496,374.0,2050.0,63.0,20.0,,,,,
4,10,10591.688196462059,1059.168819646206,0.2149314999987837,True,31,413,46,36,3,local,310038,10,7994.688196462061,374.0,2065.0,138.0,20.0,349,0,0,0,0
4,10,9476.247220857253,947.6247220857252,0.4079749000084121,True,31,411,14,4,2,route,310038,10,6986.247220857258,373.0,2055.0,42.0,20.0,330,0,0,0,0
4,10,9465.70433184818,946.570433184818,0.4144157999980962,True,31,411,17,7,2,safe,310038,10,6966.704331848183,373.0,2055.0,51.0,20.0,330,0,0,0,8
4,10,10654.1602882229,1065.41602882229,0.36031699999875855,True,31,450,56,46,3,joint,310038,10,7807.160288222898,409.0,2250.0,168.0,20.0,381,10,5,16,0
4,10,10932.512980985219,1093.2512980985218,0.49922009999863803,True,31,450,102,92,3,joint_safe,310038,10,7947.512980985215,409.0,2250.0,306.0,20.0,381,10,5,16,7
4,11,10789.655204082463,980.8777458256784,0.1407405999925686,True,31,356,19,8,1,baseline,310039,11,8617.655204082463,313.0,1780.0,57.0,22.0,,,,,
4,11,10828.363187955989,984.3966534505445,0.2519724000012502,True,31,354,91,80,1,local,310039,11,8450.363187955994,313.0,1770.0,273.0,22.0,376,0,0,0,0
4,11,10032.584515328113,912.0531377571012,0.43632500000239816,True,31,412,11,0,1,route,310039,11,7550.584515328119,367.0,2060.0,33.0,22.0,424,0,0,0,0
4,11,10017.782781189118,910.7075255626471,0.43600529999821447,True,31,412,11,0,1,safe,310039,11,7535.782781189124,367.0,2060.0,33.0,22.0,424,0,0,0,10
4,11,11413.85459382334,1037.623144893031,0.40461230000073556,True,31,399,24,13,1,joint,310039,11,8959.854593823344,365.0,1995.0,72.0,22.0,339,11,7,25,0
4,11,11475.36465377773,1043.2149685252482,0.5396572000026936,True,31,399,37,26,1,joint_safe,310039,11,8982.364653777735,365.0,1995.0,111.0,22.0,339,11,7,25,10
